respondent_id,wave,source_file,region,age,gender,acorn_group
jan24_cwake_up_glorious_concept_range_likes_and_dislikes_r0016,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_cwake_up_glorious_concept_range_likes_and_dislikes_r0017,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_cwake_up_glorious_concept_range_likes_and_dislikes_r0018,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_cwake_up_glorious_concept_range_likes_and_dislikes_r0019,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_cwake_up_glorious_concept_range_likes_and_dislikes_r0020,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_cwake_up_glorious_concept_range_likes_and_dislikes_r0021,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_cwake_up_glorious_concept_range_likes_and_dislikes_r0022,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_cwake_up_glorious_concept_range_likes_and_dislikes_r0023,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_cwake_up_glorious_concept_range_likes_and_dislikes_r0024,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_cwake_up_glorious_concept_range_likes_and_dislikes_r0025,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_cwake_up_glorious_concept_range_likes_and_dislikes_r0026,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_cwake_up_glorious_concept_range_likes_and_dislikes_r0027,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_cwake_up_glorious_concept_range_likes_and_dislikes_r0028,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_cwake_up_glorious_concept_range_likes_and_dislikes_r0029,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_cwake_up_glorious_concept_range_likes_and_dislikes_r0030,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_cwake_up_glorious_concept_range_likes_and_dislikes_r0031,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_cwake_up_glorious_concept_range_likes_and_dislikes_r0032,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_cwake_up_glorious_concept_range_likes_and_dislikes_r0033,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_cwake_up_glorious_concept_range_likes_and_dislikes_r0034,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_cwake_up_glorious_concept_range_likes_and_dislikes_r0035,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_cwake_up_glorious_concept_range_likes_and_dislikes_r0036,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_cwake_up_glorious_concept_range_likes_and_dislikes_r0037,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_cwake_up_glorious_concept_range_likes_and_dislikes_r0038,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_cwake_up_glorious_concept_range_likes_and_dislikes_r0039,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_cwake_up_glorious_concept_range_likes_and_dislikes_r0040,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_cwake_up_glorious_concept_range_likes_and_dislikes_r0041,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_cwake_up_glorious_concept_range_likes_and_dislikes_r0042,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_cwake_up_glorious_concept_range_likes_and_dislikes_r0043,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_cwake_up_glorious_concept_range_likes_and_dislikes_r0044,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_cwake_up_glorious_concept_range_likes_and_dislikes_r0045,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
